"codigo_hs","product_name_en","nombre_producto_es","seccion_atlas","seccion_2_digitos","indice_de_complejidad_de_producto_icp","ranking_de_complejidad_producto","tendencia_mercado","potencial_exportador","fob_corrientes","vcr_corrientes","compatibilidad_con_corrientes","valor_estrategico_para_corrientes","indice_recuperacion_de_posiciones_corrientes","indice_oportunidades_cercanas_corrientes","indice_objetivos_factibles_corrientes","indice_apuestas_ambiciosas_corrientes","top_20_criterios_corrientes","empleo","empresas","tasa_fem"
"210220","Yeasts, inactive","Levaduras muertas, los demas microorganismos monocelulares muertos","Agricultura"," IV Alimentos preparados, bebidas y tabaco","0.35974","1841","Creció / Creció","2587321.56831","2305.97193","0.27156","0.13135","0.64979","0","0.25788","0.34706","0.42175","","1619","17","0.23891"
"846241","Num controlled punch, notch machines","Maquinas para punzonar o entallar, de control numerico, incluso combin","Maquinaria"," XVI Aparatos mecánicos y eléctricos, sus partes y accesorios","2.40768","9","Creció / Decreció","6395511.89344","3267.32520","0.27585","-1.85900","-0.10493","0","-1.08152","-0.60507","-0.00300","","s.d.","s.d.","0.14134"
"761300","Aluminum containers, compressed gas","Recipientes para gases comprimidos o licuados, de aluminio.","Metales"," XV Metales comunes y sus manufacturas","1.02957","767","Creció / Decreció","2973797.96175","1730.15027","0.28062","-0.30693","0.88679","0","0.06546","0.31134","0.56437","","s.d.","s.d.","0.07363"
"840999","Diesel engine, parts","Las demas partes identificables como destinadas a los motores de embol","Maquinaria"," XVI Aparatos mecánicos y eléctricos, sus partes y accesorios","0.81408","1084","Creció / Decreció mucho","127813128.16940","112550.00292","0.29841","-0.04763","1.61775","0","0.37162","0.66451","0.91722","","s.d.","s.d.","0.13290"
"847759","Rubber/plastic moulding/forming machines","Las demas maquinas y aparatos para moldear o formar cauchos.","Maquinaria"," XVI Aparatos mecánicos y eléctricos, sus partes y accesorios","1.16265","580","Creció / Decreció","6923946.27322","4492.57194","0.30398","-1.03403","1.14054","0","-0.37945","0.05657","0.49370","","s.d.","s.d.","0.11542"
"701329","Drinking glasses, not lead crystal","Los demas articulos de vidrio para beber (vasos, copas, etc.)","Piedras"," XIII Artículos de piedra, yeso, cemento, amianto, mica, cerámicos, y vidrios","0.47976","1656","Creció / Decreció","21088635.65847","10939.51943","0.30558","-0.33620","1.66883","0","0.14640","0.48795","0.77005","","s.d.","s.d.","0.08530"
"846692","Parts of wood, plastic machine tools","Partes y accesorios destinados a las maquinas de pda. 84.65.","Maquinaria"," XVI Aparatos mecánicos y eléctricos, sus partes y accesorios","1.09616","660","Creció mucho / Creció","8239011.09016","5468.97057","0.30706","-0.50569","1.17114","0","-0.01014","0.32148","0.64935","","s.d.","s.d.","0.14134"
"710812","Gold in unwrought forms","Oro en bruto, excepto en polvo, para uso no monetario","Piedras"," XIV Perlas, piedras, metales preciosos o revestidos, joyería de imitación, y monedas","-2.23223","4613","Decreció mucho / Decreció mucho","-825172462.14481","0.00000","0.00000","3.12824","-2.01755","0","1.56304","0.52315","-0.52748","","s.d.","s.d.","0.09388"
"630510","Sacks & bags, packing, of jute/bast fibres","Sacos y talegas, para envasr, de yute u otras fibras textiles del libe","Textiles"," XI Textiles y artículos textiles","-2.24315","4615","Decreció / Decreció","1882027.43169","0.00000","0.00000","1.98275","-1.55466","0","0.85268","0.11077","-0.66556","","s.d.","s.d.","0.22611"
"261710","Antimony ores","Minerales de antimonio y sus concentrados.","Minerales"," V Productos minerales","-2.24393","4616","Creció / Se mantuvo","1491919.53279","0.00000","0.00000","3.68177","-2.69442","0","1.81396","0.56125","-0.66894","Oportunidades cercanas","s.d.","s.d.","0.08678"
"80300","Bananas & plantains","Bananas o platanos, frescos o secos.","Agricultura"," II Productos vegetales","-2.24685","4618","Creció mucho / Se mantuvo","85170837.28142","0.00000","0.00000","2.68580","-1.87160","0","1.28105","0.35081","-0.59820","","754","141","0.17684"
"731824","Cotters, iron","Pasadores, clavijas y chavetas, de fundicion, de hierro o de acero.","Metales"," XV Metales comunes y sus manufacturas","0.50486","1622","Creció / Creció","3959126.97541","2597.25866","0.33487","-0.45466","1.50557","0","0.03334","0.37535","0.66733","","54","20","0.11287"
"841381","Pumps, nes","Las demas bombas para liquidos","Maquinaria"," XVI Aparatos mecánicos y eléctricos, sus partes y accesorios","0.62018","1420","Decreció mucho / Decreció mucho","19593638.47541","15131.49546","0.33723","0.06693","1.07713","0","0.32429","0.50349","0.65983","","s.d.","s.d.","0.11700"
"841182","Gas turbine engine, nes >5000 kW","Las demas turbinas de gas de potencia superior a 5.000 kw.","Maquinaria"," XVI Aparatos mecánicos y eléctricos, sus partes y accesorios","0.41630","1750","Decreció mucho / Decreció mucho","38333603.46995","26200.15951","0.35282","-0.30079","0.28132","0","-0.11266","0.01051","0.14043","","s.d.","s.d.","0.12799"
"670490","Wigs, false beards, eyebrows, of other material","Pelucas, barbas, cejas, pestanas y analogos; manufacturas, de las dema","Textiles"," XII Calzado, cascos, paraguas, bastones, plumas preparadas, flores artificiales y artículos de cabello humano","-2.25002","4619","Creció mucho / Creció mucho","9890093.48907","0.00778","0.00000","0.52531","-2.11371","0","-0.28002","-0.81464","-1.35608","","24","4","0.15411"
"170310","Cane molasses","Melaza de cana de azucar.","Agricultura"," IV Alimentos preparados, bebidas y tabaco","-2.27691","4626","Decreció / Decreció","3258024.85792","0.00000","0.00000","3.00479","-1.69352","0","1.53695","0.56812","-0.42988","","s.d.","s.d.","0.06046"
"450490","Agglomerated cork articles","Las demas manufacturas de corcho aglomerado","Agricultura"," IX Productos de madera, carbón de madera, o corcho. Fabricaciones de paja u otros materiales trenzados","-0.51636","3220","Decreció / Decreció","486885.36339","498.20147","0.36050","-0.02683","-0.05967","0","-0.08235","-0.11175","-0.16399","","136","12","0.12665"
"70521","Witloof chicory","Endibias frescas","Agricultura"," II Productos vegetales","-0.28860","2900","Decreció / Decreció","511332.79508","323.13998","0.36076","-0.10322","-0.90218","1","-0.28155","-0.41067","-0.50910","Recuperación de posiciones","669","99","0.19753"
"150810","Ground-nut oil, crude","Aceite de cacahuate o mani, en bruto.","Agricultura"," III Grasas y aceites animales o vegetales y sus derivados","-2.28163","4627","Creció / Creció","-96423347.56011","0.00000","0.00000","3.31868","-2.77677","0","1.53956","0.34523","-0.82435","","s.d.","s.d.","0.15062"
"400110","Natural rubber latex","Latex de caucho natural, incluso prevulcanizado.","Químicos"," VII Plásticos, caucho, y sus manufacturas","-2.28248","4628","Decreció / Decreció","13660189.89891","567.21024","0.02662","1.16092","-2.33611","0","0.11717","-0.57955","-1.27359","","1355","105","0.11081"
"610452","Womens skirts, cotton, knit","Faldas y faldas-pantalon, de punto de algodon, para mujeres o niñas","Textiles"," XI Textiles y artículos textiles","-2.31173","4629","Decreció mucho / Decreció mucho","3623999.39617","0.00000","0.00000","1.21886","-0.95145","0","0.43174","-0.07034","-0.64043","","39","10","0.54374"
"620722","Mens pyjamas, manmade fibre, not knit","Camisones y pijamas de fibras sinteticas o artificiales, para hombres","Textiles"," XI Textiles y artículos textiles","-2.31399","4630","Creció / Creció","596421.10929","0.00000","0.00000","0.51057","-1.11553","0","-0.09710","-0.48225","-0.92731","","39","10","0.54374"
"441820","Wood doors, frames","Puertas y sus marcos y umbrales.","Agricultura"," IX Productos de madera, carbón de madera, o corcho. Fabricaciones de paja u otros materiales trenzados","-0.25342","2846","Creció / Decreció","20971087.46721","16474.44010","0.40226","0.45258","0.33341","0","0.35814","0.30497","0.22245","","24","6","0.12853"
"846390","Machine-tools for metal/carbides, nes","Las demas maquinas herramientas para trabajar metales","Maquinaria"," XVI Aparatos mecánicos y eléctricos, sus partes y accesorios","0.72658","1240","Decreció / Decreció","4374579.95628","4297.10710","0.40503","-0.88656","-0.46884","0","-0.64170","-0.49839","-0.29530","","s.d.","s.d.","0.14134"
"30613","Shrimps, frozen","Camarones, langostinos, quisquillas","Agricultura"," I Animales vivos; productos animales","-2.31459","4631","Creció mucho / Creció mucho","-976099761.81967","0.00000","0.00000","1.75501","-1.28213","0","0.74062","0.08157","-0.62910","","s.d.","s.d.","0.32462"
"251741","Marble granules","Granulos, tasquiles (fragmentos) y polvo de marmol, incluso tratados t","Minerales"," V Productos minerales","-0.48087","3163","Creció / Decreció","2518250.78415","2114.19495","0.40975","0.37914","-0.71660","0","0.07399","-0.13337","-0.32894","","s.d.","s.d.","0.08673"
"520100","Cotton, not carded/combed","Algodon sin cardar ni peinar.","Textiles"," XI Textiles y artículos textiles","-2.31678","4632","Creció mucho / Creció mucho","1038789.76230","55576.60807","0.35389","4.55877","-1.84914","0","2.58963","1.28467","-0.04368","Oportunidades cercanas, Objetivos factibles","1355","105","0.11081"
"151110","Palm oil, crude","Aceite de palma, en bruto.","Agricultura"," III Grasas y aceites animales o vegetales y sus derivados","-2.31829","4633","Decreció mucho / Decreció mucho","59791130.74317","0.00000","0.00000","1.28947","-2.20596","0","0.22961","-0.47509","-1.18541","","s.d.","s.d.","0.15062"
"271111","Natural gas, liquefied","Gas natural licuado.","Minerales"," V Productos minerales","-2.32070","4634","Decreció mucho / Decreció mucho","843827730.58743","0.00000","0.00000","1.80307","-2.62459","0","0.50516","-0.36518","-1.22032","","s.d.","s.d.","0.11120"
"848490","Gasket sets","Juegos o surtidos de juntas distinta composicion, presentados en bolsi","Maquinaria"," XVI Aparatos mecánicos y eléctricos, sus partes y accesorios","0.87064","988","Creció / Decreció","5861449.57923","8489.65429","0.48497","-0.33004","1.36380","0","0.12880","0.44291","0.73236","","s.d.","s.d.","0.18814"
"30349","Tuna, frozen, nes","Los demas atunes congelados, excluido filetes, higados, huevas y lecha","Agricultura"," I Animales vivos; productos animales","-2.32838","4635","Decreció / Decreció","3135749.92350","0.00000","0.00000","1.31797","-1.29508","0","0.43073","-0.14355","-0.76949","","s.d.","s.d.","0.32462"
"130220","Pectic substances","Materias pecticas, pectinatos y pectatos.","Agricultura"," II Productos vegetales","0.94641","889","Creció / Se mantuvo","5170584.75956","4572.43722","0.51159","-0.40450","0.43126","0","-0.10225","0.09066","0.30932","","190","29","0.11790"
"252922","Fluorspar, > 97% calcium flouride","Espato fluor, con contenido fluoruro calcio, en peso, superior al 97%.","Minerales"," V Productos minerales","-0.69386","3433","Creció / Creció","3045288.47268","2464.70287","0.51283","0.03128","-0.47383","0","-0.14226","-0.25428","-0.37730","","0","0","0.10349"
"270900","Petroleum oils, crude","Aceites crudos de petroleo o de minerales bituminosos.","Minerales"," V Productos minerales","-2.33702","4637","Decreció mucho / Decreció mucho","5609856976.44809","0.00000","0.00000","2.16150","-2.82513","0","0.71432","-0.25860","-1.20711","","s.d.","s.d.","0.11120"
"610332","Mens jackets & blazers, cotton, knit","Chaquetas (sacos), de punto, para hombres o niños, de algodon.","Textiles"," XI Textiles y artículos textiles","-2.34620","4638","Decreció mucho / Decreció mucho","9916531.38525","0.00000","0.00000","0.50321","-1.28054","0","-0.13848","-0.54851","-1.01183","","39","10","0.54374"
"610839","Womens pyjamas, material nes, knit","Camisones y pijamas, de punto, para mujeres o ninas, de las demas mate","Textiles"," XI Textiles y artículos textiles","-2.35057","4639","Decreció / Decreció","1962201.75683","0.00000","0.00000","0.71775","-1.42911","0","-0.01846","-0.49390","-1.01542","","39","10","0.54374"
"530519","Coconut fibre, processed unspun","Las demas fibras textiles de coco, sin hilar; estopas y desperdicios.","Textiles"," XI Textiles y artículos textiles","-2.43479","4643","Se mantuvo / Se mantuvo","212.06557","0.00000","0.00000","3.33558","-3.81242","0","1.32895","-0.03177","-1.32361","","1906","7","0.11748"
"950800","Play/fairground, circus, theater equipment","Tiovivos, columpios, casetas de tiro y demas atracciones de feria; cir","Maquinaria"," XX Artículos varios fabricados","0.49848","1634","Creció mucho / Creció","9006035.58197","10850.00000","0.55917","0.11626","0.85494","0","0.30222","0.43213","0.54422","","24","4","0.15411"
"252620","Natural steatite, crushed","Esteatita natural; talco, triturados o pulverizados.","Minerales"," V Productos minerales","0.11378","2286","Creció / Creció","5881618.23770","5472.76009","0.56003","0.02394","1.08580","0","0.24530","0.40907","0.52424","","s.d.","s.d.","0.10212"
"71390","Leguminous vegetables, dried","Las demas legumbres secas","Agricultura"," II Productos vegetales","-2.46280","4644","Decreció / Decreció","946546.78142","0.00000","0.00000","3.44942","-1.71446","0","1.82542","0.75523","-0.35238","Oportunidades cercanas","1355","105","0.11081"
"210330","Mustard flour, meal, prepared","Harina de mostaza y mostaza preparada.","Agricultura"," IV Alimentos preparados, bebidas y tabaco","0.33235","1895","Creció / Se mantuvo","1334440.98634","2170.02877","0.58266","0.33224","0.85275","0","0.43635","0.51444","0.56650","","1619","17","0.23891"
"90111","Coffee, not roasted","Cafe sin tostar, sin descafeinar.","Agricultura"," II Productos vegetales","-2.51183","4646","Decreció mucho / Decreció mucho","122676012.45628","916.53688","0.00464","3.27411","-2.09929","0","1.62084","0.52553","-0.59040","","754","141","0.17684"
"80130","Cashew nuts","Anacardos","Agricultura"," II Productos vegetales","-2.53079","4647","Creció mucho / Creció mucho","49236452.45082","0.00000","0.00000","1.89994","-1.93292","0","0.69030","-0.10617","-0.93253","","754","141","0.17684"
"530710","Jute yarn, single","Hilados de yute y demas fibras textiles del liber de la partida 53.03","Textiles"," XI Textiles y artículos textiles","-2.54201","4648","Creció / Decreció","2586754.43169","0.00000","0.00000","1.48180","-3.34530","0","0.11400","-0.81126","-1.69635","","1906","7","0.11748"
"151321","Palm kernel & babassu oil, crude","Aceites de palmiste o de babasu y sus fracciones, en bruto.","Agricultura"," III Grasas y aceites animales o vegetales y sus derivados","-2.56219","4649","Decreció / Decreció","8638163.33333","0.00000","0.00000","1.46140","-2.48157","0","0.27044","-0.52218","-1.31884","","s.d.","s.d.","0.15062"
"91030","Turmeric","Curcuma","Agricultura"," II Productos vegetales","-2.56354","4650","Creció / Creció","1923491.63115","0.00000","0.00000","1.94385","-1.95210","0","0.71392","-0.09584","-0.93617","","754","141","0.17684"
"180100","Cocoa beans","Cacao en grano, entero o partido crudo o tostado.","Agricultura"," IV Alimentos preparados, bebidas y tabaco","-2.56478","4651","Decreció mucho / Decreció mucho","59230255.47814","0.00000","0.00000","2.04848","-2.40760","0","0.69594","-0.20314","-1.11007","","754","141","0.17684"
"110814","Manioc (cassava) starch","Fecula de mandioca.","Agricultura"," II Productos vegetales","-2.59715","4652","Se mantuvo / Decreció","12612819.48087","0.00000","0.00000","2.03405","-2.94256","0","0.57561","-0.40244","-1.36322","","s.d.","s.d.","0.13127"
"71410","Manioc (cassava)","Raices de mandioca, frescas o secas, incluso troceadas o en pellets.","Agricultura"," II Productos vegetales","-2.66180","4653","Decreció mucho / Decreció mucho","12683674.91257","0.00000","0.00000","2.23285","-2.62150","0","0.77252","-0.20037","-1.17527","","1355","105","0.11081"
